trip_id,arrival_time,departure_time,stop_id,stop_sequence,stop_headsign,pickup_type,drop_off_type,shape_dist_traveled,last_stop_on_trip
t1766-sl3-p2132-r212,,,2320,4676,,,,81985,
t1766-sl3-p2132-r212,,,2336,4718,,,,83510,
t1766-sl3-p2132-r212,,,2333,4755,,,,84863,
t1766-sl3-p2132-r212,,,671,4781,,,,85776,
t1766-sl3-p2132-r212,13:30:00,13:30:00,664,4800,,,,86467,
t1766-sl3-p2132-r212,,,656,4844,,,,87676,
t1766-sl3-p2132-r212,,,666,4858,,,,88058,
t1766-sl3-p2132-r212,,,646,4878,,,,88591,
t1766-sl3-p2132-r212,,,660,4893,,,,89012,
t1766-sl3-p2132-r212,,,650,4924,,,,89847,
t1766-sl3-p2132-r212,,,648,4948,,,,90513,
t1766-sl3-p2132-r212,,,654,4970,,,,91105,
t1766-sl3-p2132-r212,,,674,5045,,,,93136,
t1766-sl3-p2132-r212,,,414,5068,,,,93773,
t1766-sl3-p2132-r212,13:35:00,13:35:00,174,5100,,,,94624,
t1766-sl3-p2132-r212,,,218,5145,,,,95623,
t1766-sl3-p2132-r212,,,434,5182,,,,96424,
t1766-sl3-p2132-r212,,,416,5217,,,,97193,
t1766-sl3-p2132-r212,,,442,5255,,,,98036,
t1766-sl3-p2132-r212,,,444,5297,,,,98947,
t1766-sl3-p2132-r212,,,446,5339,,,,99870,
t1766-sl3-p2132-r212,,,426,5365,,,,100435,
t1766-sl3-p2132-r212,,,481,5397,,,,101134,
t1766-sl3-p2132-r212,,,427,5466,,,,102647,
t1766-sl3-p2132-r212,,,2818,5509,,,,103587,
t1766-sl3-p2132-r212,,,2238,5550,,,,104484,
t1766-sl3-p2132-r212,13:43:00,13:43:00,2239,5580,,,,105136,1
t1766-sl3-p2132-r292,12:10:00,12:10:00,25,0,,,,0,
t1766-sl3-p2132-r292,,,451,15,,,,295,
t1766-sl3-p2132-r292,,,1756,39,,,,745,
t1766-sl3-p2132-r292,,,1754,80,,,,1529,
t1766-sl3-p2132-r292,,,1752,117,,,,2237,
t1766-sl3-p2132-r292,,,1750,158,,,,3007,
t1766-sl3-p2132-r292,,,1746,199,,,,3786,
t1766-sl3-p2132-r292,,,1744,224,,,,4274,
t1766-sl3-p2132-r292,,,1742,263,,,,5007,
t1766-sl3-p2132-r292,,,1740,287,,,,5466,
t1766-sl3-p2132-r292,,,1738,317,,,,6034,
t1766-sl3-p2132-r292,,,1736,340,,,,6471,
t1766-sl3-p2132-r292,,,1734,378,,,,7198,
t1766-sl3-p2132-r292,,,1798,423,,,,8038,
t1766-sl3-p2132-r292,,,1732,443,,,,8416,
t1766-sl3-p2132-r292,12:18:00,12:18:00,1769,480,,,,9118,
t1766-sl3-p2132-r292,,,1767,519,,,,10020,
t1766-sl3-p2132-r292,,,1833,563,,,,11002,
t1766-sl3-p2132-r292,,,1762,595,,,,11736,
t1766-sl3-p2132-r292,,,1758,656,,,,13101,
t1766-sl3-p2132-r292,,,1748,675,,,,13546,
t1766-sl3-p2132-r292,,,1791,714,,,,14419,
t1766-sl3-p2132-r292,,,440,761,,,,15481,
t1766-sl3-p2132-r292,,,424,782,,,,15954,
t1766-sl3-p2132-r292,,,418,807,,,,16507,
t1766-sl3-p2132-r292,,,411,833,,,,17097,
t1766-sl3-p2132-r292,,,422,853,,,,17546,
t1766-sl3-p2132-r292,,,476,887,,,,18328,
t1766-sl3-p2132-r292,,,465,902,,,,18668,
t1766-sl3-p2132-r292,,,2064,921,,,,19100,
t1766-sl3-p2132-r292,,,2060,942,,,,19560,
t1766-sl3-p2132-r292,12:26:00,12:26:00,26,960,,,,19964,
t1766-sl3-p2132-r292,,,2059,1093,,,,22358,
t1766-sl3-p2132-r292,,,2063,1122,,,,22869,
t1766-sl3-p2132-r292,,,2067,1153,,,,23425,
t1766-sl3-p2132-r292,,,1877,1231,,,,24810,
t1766-sl3-p2132-r292,,,1875,1257,,,,25290,
t1766-sl3-p2132-r292,,,1872,1276,,,,25621,
t1766-sl3-p2132-r292,,,1869,1344,,,,26844,
t1766-sl3-p2132-r292,12:35:00,12:35:00,27,1500,,,,29618,
t1766-sl3-p2132-r292,12:40:00,12:40:00,28,1800,,,,32207,
t1766-sl3-p2132-r292,,,1195,2081,,,,38720,
t1766-sl3-p2132-r292,,,1197,2093,,,,38999,
t1766-sl3-p2132-r292,,,1199,2122,,,,39654,
t1766-sl3-p2132-r292,12:46:00,12:46:00,1190,2160,,,,40526,
t1766-sl3-p2132-r292,,,484,2191,,,,41197,
t1766-sl3-p2132-r292,,,488,2211,,,,41638,
t1766-sl3-p2132-r292,,,438,2292,,,,43372,
t1766-sl3-p2132-r292,,,485,2326,,,,44095,
t1766-sl3-p2132-r292,,,1404,2352,,,,44653,
t1766-sl3-p2132-r292,,,2866,2377,,,,45202,
t1766-sl3-p2132-r292,,,517,2412,,,,45952,
t1766-sl3-p2132-r292,,,71,2459,,,,46966,
t1766-sl3-p2132-r292,,,514,2484,,,,47492,
t1766-sl3-p2132-r292,,,510,2508,,,,48012,
t1766-sl3-p2132-r292,13:00:00,13:00:00,4,3000,,,,49544,
t1766-sl3-p2132-r292,,,1695,3047,,,,50457,
t1766-sl3-p2132-r292,,,557,3085,,,,51172,
t1766-sl3-p2132-r292,13:03:00,13:03:00,1580,3180,,,,52989,
t1766-sl3-p2132-r292,,,1660,3238,,,,54683,
t1766-sl3-p2132-r292,,,545,3337,,,,57573,
t1766-sl3-p2132-r292,,,554,3346,,,,57835,
t1766-sl3-p2132-r292,,,523,3357,,,,58169,
t1766-sl3-p2132-r292,,,532,3392,,,,59186,
t1766-sl3-p2132-r292,13:08:00,13:08:00,198,3480,,,,61745,
t1766-sl3-p2132-r292,,,1041,3543,,,,62613,
t1766-sl3-p2132-r292,,,1042,3627,,,,63765,
t1766-sl3-p2132-r292,,,1039,3660,,,,64218,
t1766-sl3-p2132-r292,,,474,3728,,,,65156,
t1766-sl3-p2132-r292,,,458,3760,,,,65589,
t1766-sl3-p2132-r292,13:15:00,13:15:00,447,3900,,,,67499,
t1766-sl3-p2132-r292,,,421,3985,,,,68648,
t1766-sl3-p2132-r292,,,2338,4105,,,,70256,
t1766-sl3-p2132-r292,,,2308,4157,,,,70952,
t1766-sl3-p2132-r292,,,2330,4217,,,,71759,
t1766-sl3-p2132-r292,,,2312,4260,,,,72347,
t1766-sl3-p2132-r292,,,2314,4299,,,,72867,
t1766-sl3-p2132-r292,,,2319,4342,,,,73441,
t1766-sl3-p2132-r292,,,2323,4418,,,,74459,
t1766-sl3-p2132-r292,,,2327,4459,,,,75020,
t1766-sl3-p2132-r292,13:25:00,13:25:00,173,4500,,,,75560,
t1766-sl3-p2132-r292,,,2332,4516,,,,76171,
t1766-sl3-p2132-r292,,,2340,4539,,,,76995,
t1766-sl3-p2132-r292,,,2324,4564,,,,77916,
t1766-sl3-p2132-r292,,,2342,4581,,,,78513,
t1766-sl3-p2132-r292,,,2344,4598,,,,79133,
t1766-sl3-p2132-r292,,,2328,4610,,,,79575,
t1766-sl3-p2132-r292,,,2326,4630,,,,80319,
t1766-sl3-p2132-r292,,,2317,4650,,,,81021,
t1766-sl3-p2132-r292,,,2320,4676,,,,81985,
t1766-sl3-p2132-r292,,,2336,4718,,,,83510,
t1766-sl3-p2132-r292,,,2333,4755,,,,84863,
t1766-sl3-p2132-r292,,,671,4781,,,,85776,
t1766-sl3-p2132-r292,13:30:00,13:30:00,664,4800,,,,86467,
t1766-sl3-p2132-r292,,,656,4844,,,,87676,
t1766-sl3-p2132-r292,,,666,4858,,,,88058,
t1766-sl3-p2132-r292,,,646,4878,,,,88591,
t1766-sl3-p2132-r292,,,660,4893,,,,89012,
t1766-sl3-p2132-r292,,,650,4924,,,,89847,
t1766-sl3-p2132-r292,,,648,4948,,,,90513,
t1766-sl3-p2132-r292,,,654,4970,,,,91105,
t1766-sl3-p2132-r292,,,674,5045,,,,93136,
t1766-sl3-p2132-r292,,,414,5068,,,,93773,
t1766-sl3-p2132-r292,13:35:00,13:35:00,174,5100,,,,94624,
t1766-sl3-p2132-r292,,,218,5145,,,,95623,
t1766-sl3-p2132-r292,,,434,5182,,,,96424,
t1766-sl3-p2132-r292,,,416,5217,,,,97193,
t1766-sl3-p2132-r292,,,442,5255,,,,98036,
t1766-sl3-p2132-r292,,,444,5297,,,,98947,
t1766-sl3-p2132-r292,,,446,5339,,,,99870,
t1766-sl3-p2132-r292,,,426,5365,,,,100435,
t1766-sl3-p2132-r292,,,481,5397,,,,101134,
t1766-sl3-p2132-r292,,,427,5466,,,,102647,
t1766-sl3-p2132-r292,,,2818,5509,,,,103587,
t1766-sl3-p2132-r292,,,2238,5550,,,,104484,
t1766-sl3-p2132-r292,13:43:00,13:43:00,2239,5580,,,,105136,1
t1766-sl4-p2132-r211,11:47:00,12:10:00,25,0,,,,0,
t1766-sl4-p2132-r211,,,451,15,,,,295,
t1766-sl4-p2132-r211,,,1756,39,,,,745,
t1766-sl4-p2132-r211,,,1754,80,,,,1529,
t1766-sl4-p2132-r211,,,1752,117,,,,2237,
t1766-sl4-p2132-r211,,,1750,158,,,,3007,
t1766-sl4-p2132-r211,,,1746,199,,,,3786,
t1766-sl4-p2132-r211,,,1744,224,,,,4274,
t1766-sl4-p2132-r211,,,1742,263,,,,5007,
t1766-sl4-p2132-r211,,,1740,287,,,,5466,
t1766-sl4-p2132-r211,,,1738,317,,,,6034,
t1766-sl4-p2132-r211,,,1736,340,,,,6471,
t1766-sl4-p2132-r211,,,1734,378,,,,7198,
t1766-sl4-p2132-r211,,,1798,423,,,,8038,
t1766-sl4-p2132-r211,,,1732,443,,,,8416,
t1766-sl4-p2132-r211,12:18:00,12:18:00,1769,480,,,,9118,
t1766-sl4-p2132-r211,,,1767,519,,,,10020,
t1766-sl4-p2132-r211,,,1833,563,,,,11002,
t1766-sl4-p2132-r211,,,1762,595,,,,11736,
t1766-sl4-p2132-r211,,,1758,656,,,,13101,
t1766-sl4-p2132-r211,,,1748,675,,,,13546,
t1766-sl4-p2132-r211,,,1791,714,,,,14419,
t1766-sl4-p2132-r211,,,440,761,,,,15481,
t1766-sl4-p2132-r211,,,424,782,,,,15954,
t1766-sl4-p2132-r211,,,418,807,,,,16507,
t1766-sl4-p2132-r211,,,411,833,,,,17097,
t1766-sl4-p2132-r211,,,422,853,,,,17546,
t1766-sl4-p2132-r211,,,476,887,,,,18328,
t1766-sl4-p2132-r211,,,465,902,,,,18668,
t1766-sl4-p2132-r211,,,2064,921,,,,19100,
t1766-sl4-p2132-r211,,,2060,942,,,,19560,
t1766-sl4-p2132-r211,12:26:00,12:26:00,26,960,,,,19964,
t1766-sl4-p2132-r211,,,2059,1093,,,,22358,
t1766-sl4-p2132-r211,,,2063,1122,,,,22869,
t1766-sl4-p2132-r211,,,2067,1153,,,,23425,
t1766-sl4-p2132-r211,,,1877,1231,,,,24810,
t1766-sl4-p2132-r211,,,1875,1257,,,,25290,
t1766-sl4-p2132-r211,,,1872,1276,,,,25621,
t1766-sl4-p2132-r211,,,1869,1344,,,,26844,
t1766-sl4-p2132-r211,12:35:00,12:35:00,27,1500,,,,29618,
t1766-sl4-p2132-r211,12:40:00,12:40:00,28,1800,,,,32207,
t1766-sl4-p2132-r211,,,1195,2081,,,,38720,
t1766-sl4-p2132-r211,,,1197,2093,,,,38999,
t1766-sl4-p2132-r211,,,1199,2122,,,,39654,
t1766-sl4-p2132-r211,12:46:00,12:46:00,1190,2160,,,,40526,
t1766-sl4-p2132-r211,,,484,2191,,,,41197,
t1766-sl4-p2132-r211,,,488,2211,,,,41638,
t1766-sl4-p2132-r211,,,438,2292,,,,43372,
t1766-sl4-p2132-r211,,,485,2326,,,,44095,
t1766-sl4-p2132-r211,,,1404,2352,,,,44653,
t1766-sl4-p2132-r211,,,2866,2377,,,,45202,
t1766-sl4-p2132-r211,,,517,2412,,,,45952,
t1766-sl4-p2132-r211,,,71,2459,,,,46966,
t1766-sl4-p2132-r211,,,514,2484,,,,47492,
t1766-sl4-p2132-r211,,,510,2508,,,,48012,
t1766-sl4-p2132-r211,13:00:00,13:00:00,4,3000,,,,49544,
t1766-sl4-p2132-r211,,,1695,3047,,,,50457,
t1766-sl4-p2132-r211,,,557,3085,,,,51172,
t1766-sl4-p2132-r211,13:03:00,13:03:00,1580,3180,,,,52989,
t1766-sl4-p2132-r211,,,1660,3238,,,,54683,
t1766-sl4-p2132-r211,,,545,3337,,,,57573,
t1766-sl4-p2132-r211,,,554,3346,,,,57835,
t1766-sl4-p2132-r211,,,523,3357,,,,58169,
t1766-sl4-p2132-r211,,,532,3392,,,,59186,
t1766-sl4-p2132-r211,13:08:00,13:08:00,198,3480,,,,61745,
t1766-sl4-p2132-r211,,,1041,3543,,,,62613,
t1766-sl4-p2132-r211,,,1042,3627,,,,63765,
t1766-sl4-p2132-r211,,,1039,3660,,,,64218,
t1766-sl4-p2132-r211,,,474,3728,,,,65156,
t1766-sl4-p2132-r211,,,458,3760,,,,65589,
t1766-sl4-p2132-r211,13:15:00,13:15:00,447,3900,,,,67499,
t1766-sl4-p2132-r211,,,421,3985,,,,68648,
t1766-sl4-p2132-r211,,,2338,4105,,,,70256,
t1766-sl4-p2132-r211,,,2308,4157,,,,70952,
t1766-sl4-p2132-r211,,,2330,4217,,,,71759,
t1766-sl4-p2132-r211,,,2312,4260,,,,72347,
t1766-sl4-p2132-r211,,,2314,4299,,,,72867,
t1766-sl4-p2132-r211,,,2319,4342,,,,73441,
t1766-sl4-p2132-r211,,,2323,4418,,,,74459,
t1766-sl4-p2132-r211,,,2327,4459,,,,75020,
t1766-sl4-p2132-r211,13:25:00,13:25:00,173,4500,,,,75560,
t1766-sl4-p2132-r211,,,2332,4516,,,,76171,
t1766-sl4-p2132-r211,,,2340,4539,,,,76995,
t1766-sl4-p2132-r211,,,2324,4564,,,,77916,
t1766-sl4-p2132-r211,,,2342,4581,,,,78513,
t1766-sl4-p2132-r211,,,2344,4598,,,,79133,
t1766-sl4-p2132-r211,,,2328,4610,,,,79575,
t1766-sl4-p2132-r211,,,2326,4630,,,,80319,
t1766-sl4-p2132-r211,,,2317,4650,,,,81021,
t1766-sl4-p2132-r211,,,2320,4676,,,,81985,
t1766-sl4-p2132-r211,,,2336,4718,,,,83510,
t1766-sl4-p2132-r211,,,2333,4755,,,,84863,
t1766-sl4-p2132-r211,,,671,4781,,,,85776,
t1766-sl4-p2132-r211,13:30:00,13:30:00,664,4800,,,,86467,
t1766-sl4-p2132-r211,,,656,4844,,,,87676,
t1766-sl4-p2132-r211,,,666,4858,,,,88058,
t1766-sl4-p2132-r211,,,646,4878,,,,88591,
t1766-sl4-p2132-r211,,,660,4893,,,,89012,
t1766-sl4-p2132-r211,,,650,4924,,,,89847,
t1766-sl4-p2132-r211,,,648,4948,,,,90513,
t1766-sl4-p2132-r211,,,654,4970,,,,91105,
t1766-sl4-p2132-r211,,,674,5045,,,,93136,
t1766-sl4-p2132-r211,,,414,5068,,,,93773,
t1766-sl4-p2132-r211,13:35:00,13:35:00,174,5100,,,,94624,
t1766-sl4-p2132-r211,,,218,5145,,,,95623,
t1766-sl4-p2132-r211,,,434,5182,,,,96424,
t1766-sl4-p2132-r211,,,416,5217,,,,97193,
t1766-sl4-p2132-r211,,,442,5255,,,,98036,
t1766-sl4-p2132-r211,,,444,5297,,,,98947,
t1766-sl4-p2132-r211,,,446,5339,,,,99870,
t1766-sl4-p2132-r211,,,426,5365,,,,100435,
t1766-sl4-p2132-r211,,,481,5397,,,,101134,
t1766-sl4-p2132-r211,,,427,5466,,,,102647,
t1766-sl4-p2132-r211,,,2818,5509,,,,103587,
t1766-sl4-p2132-r211,,,2238,5550,,,,104484,
t1766-sl4-p2132-r211,13:43:00,13:43:00,2239,5580,,,,105136,1
t1787-sl4-p2024-r238,10:00:00,10:00:00,9,0,,,,0,
t1787-sl4-p2024-r238,,,1920,49,,,,1012,
t1787-sl4-p2024-r238,,,1933,86,,,,1765,
t1787-sl4-p2024-r238,,,1926,109,,,,2235,
t1787-sl4-p2024-r238,,,1366,152,,,,3093,
t1787-sl4-p2024-r238,,,1368,180,,,,3662,
t1787-sl4-p2024-r238,,,1370,218,,,,4438,
t1787-sl4-p2024-r238,,,1372,239,,,,4871,
t1787-sl4-p2024-r238,,,2023,281,,,,5729,
t1787-sl4-p2024-r238,,,2024,306,,,,6232,
t1787-sl4-p2024-r238,10:06:00,10:06:00,2020,360,,,,7324,
t1787-sl4-p2024-r238,,,2297,393,,,,8256,
t1787-sl4-p2024-r238,,,2286,427,,,,9175,
t1787-sl4-p2024-r238,,,2294,444,,,,9659,
t1787-sl4-p2024-r238,,,2276,466,,,,10254,
t1787-sl4-p2024-r238,10:08:00,10:08:00,207,480,,,,10633,
t1787-sl4-p2024-r238,,,2273,509,,,,11292,
t1787-sl4-p2024-r238,,,2281,562,,,,12486,
t1787-sl4-p2024-r238,,,2283,588,,,,13082,
t1787-sl4-p2024-r238,,,2292,611,,,,13593,
t1787-sl4-p2024-r238,,,2277,628,,,,13980,
t1787-sl4-p2024-r238,,,2280,649,,,,14449,
t1787-sl4-p2024-r238,,,1086,693,,,,15436,
t1787-sl4-p2024-r238,,,1053,742,,,,16544,
t1787-sl4-p2024-r238,,,1051,781,,,,17422,
t1787-sl4-p2024-r238,,,1066,801,,,,17888,
t1787-sl4-p2024-r238,,,1060,821,,,,18329,
t1787-sl4-p2024-r238,,,1068,843,,,,18834,
t1787-sl4-p2024-r238,10:15:00,10:15:00,204,900,,,,20098,
t1787-sl4-p2024-r238,,,1056,969,,,,21202,
t1787-sl4-p2024-r238,,,1058,1001,,,,21711,
t1787-sl4-p2024-r238,,,1049,1054,,,,22552,
t1787-sl4-p2024-r238,,,1052,1101,,,,23289,
t1787-sl4-p2024-r238,,,1064,1160,,,,24229,
t1787-sl4-p2024-r238,,,1698,1223,,,,25232,
t1787-sl4-p2024-r238,,,1700,1290,,,,26289,
t1787-sl4-p2024-r238,,,1697,1343,,,,27137,
t1787-sl4-p2024-r238,,,309,1416,,,,28302,
t1787-sl4-p2024-r238,10:25:00,10:25:00,12,1500,,,,29620,1
t1818-sl3-p1958-r252,09:00:00,09:00:00,2712,0,,,,0,
t1818-sl3-p1958-r252,,,113,57,,,,1909,
t1818-sl3-p1958-r252,,,1563,92,,,,3091,
t1818-sl3-p1958-r252,,,2028,149,,,,4984,
t1818-sl3-p1958-r252,,,1571,166,,,,5575,
t1818-sl3-p1958-r252,,,1568,203,,,,6793,
t1818-sl3-p1958-r252,,,1569,222,,,,7453,
t1818-sl3-p1958-r252,,,1573,250,,,,8362,
t1818-sl3-p1958-r252,09:05:00,09:05:00,114,300,,,,10034,
t1818-sl3-p1958-r252,,,2031,325,,,,11235,
t1818-sl3-p1958-r252,,,2025,336,,,,11771,
t1818-sl3-p1958-r252,,,2029,360,,,,12887,
t1818-sl3-p1958-r252,,,2030,387,,,,14181,
t1818-sl3-p1958-r252,09:08:00,09:08:00,1560,480,,,,18530,
t1818-sl3-p1958-r252,,,2603,499,,,,19213,
t1818-sl3-p1958-r252,,,2605,520,,,,19960,
t1818-sl3-p1958-r252,,,2601,534,,,,20427,
t1818-sl3-p1958-r252,,,2230,582,,,,22129,
t1818-sl3-p1958-r252,09:10:00,09:10:00,189,600,,,,22744,
t1818-sl3-p1958-r252,,,1879,634,,,,23985,
t1818-sl3-p1958-r252,,,1884,661,,,,24934,
t1818-sl3-p1958-r252,,,1883,684,,,,25794,
t1818-sl3-p1958-r252,,,1881,703,,,,26443,
t1818-sl3-p1958-r252,,,2771,738,,,,27716,
t1818-sl3-p1958-r252,,,592,771,,,,28887,
t1818-sl3-p1958-r252,,,1541,814,,,,30425,
t1818-sl3-p1958-r252,09:14:00,09:14:00,188,840,,,,31357,
t1818-sl3-p1958-r252,,,2228,872,,,,32121,
t1818-sl3-p1958-r252,,,2229,906,,,,32923,
t1818-sl3-p1958-r252,,,2233,939,,,,33708,
t1818-sl3-p1958-r252,09:17:00,09:17:00,2383,1020,,,,35616,
t1818-sl3-p1958-r252,,,2396,1035,,,,36389,
t1818-sl3-p1958-r252,,,2391,1061,,,,37718,
t1818-sl3-p1958-r252,,,2385,1122,,,,40740,
t1818-sl3-p1958-r252,,,2359,1193,,,,44326,
t1818-sl3-p1958-r252,,,2392,1236,,,,46492,
t1818-sl3-p1958-r252,,,2388,1250,,,,47193,
t1818-sl3-p1958-r252,,,2398,1267,,,,48045,
t1818-sl3-p1958-r252,09:22:00,09:22:00,50,1320,,,,50668,
t1818-sl3-p1958-r252,,,2395,1366,,,,51549,
t1818-sl3-p1958-r252,09:25:00,09:25:00,2867,1500,,,,54044,
t1818-sl3-p1958-r252,,,777,1587,,,,56102,
t1818-sl3-p1958-r252,,,770,1609,,,,56616,
t1818-sl3-p1958-r252,,,758,1632,,,,57164,
t1818-sl3-p1958-r252,,,766,1660,,,,57825,
t1818-sl3-p1958-r252,,,756,1679,,,,58283,
t1818-sl3-p1958-r252,09:29:00,09:29:00,187,1740,,,,59702,
t1818-sl3-p1958-r252,,,751,1754,,,,60267,
t1818-sl3-p1958-r252,,,749,1769,,,,60878,
t1818-sl3-p1958-r252,,,2078,1843,,,,63767,
t1818-sl3-p1958-r252,,,2075,1868,,,,64751,
t1818-sl3-p1958-r252,,,2077,1888,,,,65544,
t1818-sl3-p1958-r252,,,2072,1899,,,,65985,
t1818-sl3-p1958-r252,,,2070,1918,,,,66742,
t1818-sl3-p1958-r252,,,2068,1931,,,,67238,
t1818-sl3-p1958-r252,,,2435,2027,,,,71020,
t1818-sl3-p1958-r252,,,2434,2055,,,,72118,
t1818-sl3-p1958-r252,,,2433,2067,,,,72602,
t1818-sl3-p1958-r252,,,2432,2084,,,,73252,
t1818-sl3-p1958-r252,09:35:00,09:35:00,2431,2100,,,,73861,
t1818-sl3-p1958-r252,,,2430,2138,,,,74457,
t1818-sl3-p1958-r252,,,2429,2189,,,,75238,
t1818-sl3-p1958-r252,,,2428,2218,,,,75693,
t1818-sl3-p1958-r252,,,2439,2258,,,,76307,
t1818-sl3-p1958-r252,,,2427,2299,,,,76940,
t1818-sl3-p1958-r252,,,2426,2335,,,,77498,
t1818-sl3-p1958-r252,,,2425,2374,,,,78099,
t1818-sl3-p1958-r252,,,2438,2420,,,,78818,
t1818-sl3-p1958-r252,,,2437,2454,,,,79345,
t1818-sl3-p1958-r252,09:42:00,09:42:00,4,2520,,,,80350,1
t1862-sl2-p4048-r206,14:15:00,14:15:00,9,0,,,,0,
t1862-sl2-p4048-r206,,,1771,43,,,,950,
t1862-sl2-p4048-r206,,,2502,105,,,,2297,
t1862-sl2-p4048-r206,,,2467,152,,,,3334,
t1862-sl2-p4048-r206,,,2469,174,,,,3812,
t1862-sl2-p4048-r206,,,2473,210,,,,4591,
t1862-sl2-p4048-r206,14:19:00,14:19:00,2476,240,,,,5242,
t1862-sl2-p4048-r206,,,2440,267,,,,6023,
t1862-sl2-p4048-r206,,,2444,296,,,,6829,
t1862-sl2-p4048-r206,,,2448,324,,,,7595,
t1862-sl2-p4048-r206,,,2450,337,,,,7982,
t1862-sl2-p4048-r206,,,2514,361,,,,8654,
t1862-sl2-p4048-r206,,,2493,380,,,,9185,
t1862-sl2-p4048-r206,,,2513,418,,,,10223,
t1862-sl2-p4048-r206,,,2480,440,,,,10851,
t1862-sl2-p4048-r206,,,47,469,,,,11650,
t1862-sl2-p4048-r206,,,2499,507,,,,12712,
t1862-sl2-p4048-r206,14:24:00,14:24:00,2482,540,,,,13632,
t1862-sl2-p4048-r206,,,2523,563,,,,14093,
t1862-sl2-p4048-r206,,,2521,604,,,,14923,
t1862-sl2-p4048-r206,,,2518,635,,,,15533,
t1862-sl2-p4048-r206,,,2512,669,,,,16206,
t1862-sl2-p4048-r206,,,2510,695,,,,16725,
t1862-sl2-p4048-r206,,,2504,747,,,,17751,
t1862-sl2-p4048-r206,,,2498,778,,,,18367,
t1862-sl2-p4048-r206,,,2496,807,,,,18953,
t1862-sl2-p4048-r206,14:29:00,14:29:00,2494,840,,,,19596,
t1862-sl2-p4048-r206,,,2491,901,,,,20853,
t1862-sl2-p4048-r206,,,2487,929,,,,21416,
t1862-sl2-p4048-r206,,,2500,965,,,,22155,
t1862-sl2-p4048-r206,,,2485,1002,,,,22899,
t1862-sl2-p4048-r206,,,2375,1146,,,,25836,
t1862-sl2-p4048-r206,,,2380,1170,,,,26339,
t1862-sl2-p4048-r206,,,2373,1195,,,,26844,
t1862-sl2-p4048-r206,,,2377,1260,,,,28162,
t1862-sl2-p4048-r206,,,471,1283,,,,28626,
t1862-sl2-p4048-r206,,,409,1302,,,,29031,
t1862-sl2-p4048-r206,,,453,1329,,,,29578,
t1862-sl2-p4048-r206,,,1537,1355,,,,30111,
t1862-sl2-p4048-r206,14:38:00,14:38:00,221,1380,,,,30602,
t1862-sl2-p4048-r206,,,473,1418,,,,31109,
t1862-sl2-p4048-r206,,,455,1461,,,,31685,
t1862-sl2-p4048-r206,,,1693,1528,,,,32561,
t1862-sl2-p4048-r206,14:42:00,14:42:00,4,1620,,,,33776,1
t1864-sl2-p2132-r207,10:47:00,11:10:00,25,0,,,,0,
t1864-sl2-p2132-r207,,,451,15,,,,295,
t1864-sl2-p2132-r207,,,1756,39,,,,745,
t1864-sl2-p2132-r207,,,1754,80,,,,1529,
t1864-sl2-p2132-r207,,,1752,117,,,,2237,
t1864-sl2-p2132-r207,,,1750,158,,,,3007,
t1864-sl2-p2132-r207,,,1746,199,,,,3786,
t1864-sl2-p2132-r207,,,1744,224,,,,4274,
t1864-sl2-p2132-r207,,,1742,263,,,,5007,
t1864-sl2-p2132-r207,,,1740,287,,,,5466,
t1864-sl2-p2132-r207,,,1738,317,,,,6034,
t1864-sl2-p2132-r207,,,1736,340,,,,6471,
t1864-sl2-p2132-r207,,,1734,378,,,,7198,
t1864-sl2-p2132-r207,,,1798,423,,,,8038,
t1864-sl2-p2132-r207,,,1732,443,,,,8416,
t1864-sl2-p2132-r207,11:18:00,11:18:00,1769,480,,,,9118,
t1864-sl2-p2132-r207,,,1767,519,,,,10020,
t1864-sl2-p2132-r207,,,1833,563,,,,11002,
t1864-sl2-p2132-r207,,,1762,595,,,,11736,
t1864-sl2-p2132-r207,,,1758,656,,,,13101,
t1864-sl2-p2132-r207,,,1748,675,,,,13546,
t1864-sl2-p2132-r207,,,1791,714,,,,14419,
t1864-sl2-p2132-r207,,,440,761,,,,15481,
t1864-sl2-p2132-r207,,,424,782,,,,15954,
t1864-sl2-p2132-r207,,,418,807,,,,16507,
t1864-sl2-p2132-r207,,,411,833,,,,17097,
t1864-sl2-p2132-r207,,,422,853,,,,17546,
t1864-sl2-p2132-r207,,,476,887,,,,18328,
t1864-sl2-p2132-r207,,,465,902,,,,18668,
t1864-sl2-p2132-r207,,,2064,921,,,,19100,
t1864-sl2-p2132-r207,,,2060,942,,,,19560,
t1864-sl2-p2132-r207,11:26:00,11:26:00,26,960,,,,19964,
t1864-sl2-p2132-r207,,,2059,1093,,,,22358,
t1864-sl2-p2132-r207,,,2063,1122,,,,22869,
t1864-sl2-p2132-r207,,,2067,1153,,,,23425,
t1864-sl2-p2132-r207,,,1877,1231,,,,24810,
t1864-sl2-p2132-r207,,,1875,1257,,,,25290,
t1864-sl2-p2132-r207,,,1872,1276,,,,25621,
t1864-sl2-p2132-r207,,,1869,1344,,,,26844,
t1864-sl2-p2132-r207,11:35:00,11:35:00,27,1500,,,,29618,
t1864-sl2-p2132-r207,11:40:00,11:40:00,28,1800,,,,32207,
t1864-sl2-p2132-r207,,,1195,2081,,,,38720,
t1864-sl2-p2132-r207,,,1197,2093,,,,38999,
t1864-sl2-p2132-r207,,,1199,2122,,,,39654,
